maintenance_order_id,notification_id,equipment_id,technician_id,order_date,maintenance_type,priority,status,labour_hours,downtime_hours,labour_cost,material_cost,total_cost
MO-01127,N-01201,EQ-0093,T-016,2024-01-08,Preventive,High,Completed,8.44,0.0,464.02,2500.0,2964.02
MO-01128,N-01202,EQ-0014,T-009,2025-01-04,Corrective,Low,Completed,2.44,5.44,134.23,0.0,134.23
MO-01129,N-01203,EQ-0078,T-020,2025-07-20,Corrective,Medium,Completed,4.74,2.33,260.88,0.0,260.88
MO-01130,N-01204,EQ-0026,T-020,2026-03-08,Corrective,Medium,Closed,1.41,9.81,77.46,0.0,77.46
MO-01131,N-01205,EQ-0006,T-009,2026-05-05,Preventive,Medium,Completed,4.54,0.0,249.45,0.0,249.45
MO-01132,N-01206,EQ-0079,T-003,2026-01-08,Corrective,Medium,Completed,4.85,3.42,203.81,150.0,353.81
MO-01133,N-01207,EQ-0020,T-012,2024-07-25,Preventive,Medium,Completed,2.37,0.0,75.71,228.0,303.71
MO-01134,N-01209,EQ-0082,T-025,2025-06-22,Corrective,High,Completed,3.66,9.57,117.25,616.0,733.25
MO-01135,N-01210,EQ-0035,T-013,2026-06-13,Preventive,Low,Completed,11.65,0.0,640.87,55.0,695.87
MO-01136,N-01211,EQ-0006,T-021,2024-06-01,Corrective,Medium,Completed,5.18,0.5,217.69,0.0,217.69
MO-01137,N-01214,EQ-0084,T-015,2026-01-24,Corrective,High,Completed,2.07,10.83,113.92,0.0,113.92
MO-01138,N-01215,EQ-0069,T-029,2026-01-01,Corrective,Low,Completed,3.89,6.79,213.71,277.0,490.71
MO-01139,N-01216,EQ-0088,T-013,2024-06-01,Preventive,Low,Completed,0.78,0.0,42.86,0.0,42.86
MO-01140,N-01217,EQ-0040,T-018,2025-12-29,Corrective,Emergency,Completed,4.21,3.63,176.81,0.0,176.81
MO-01141,N-01218,EQ-0015,T-002,2025-09-10,Preventive,Medium,Completed,2.94,0.0,123.56,1505.0,1628.56
MO-01142,N-01219,EQ-0078,T-028,2025-09-25,Corrective,Medium,Completed,1.66,6.69,53.08,240.0,293.08
MO-01143,N-01220,EQ-0030,T-002,2024-09-15,Corrective,High,Completed,5.58,6.77,234.2,0.0,234.2
MO-01144,N-01221,EQ-0001,T-012,2025-12-31,Corrective,Medium,Completed,5.81,7.89,186.02,4090.0,4276.02
MO-01145,N-01222,EQ-0053,T-030,2025-04-09,Preventive,Medium,Completed,4.21,0.0,231.72,54.0,285.72
MO-01146,N-01223,EQ-0053,T-020,2024-07-10,Corrective,Medium,Completed,5.58,8.77,306.99,600.0,906.99
MO-01147,N-01225,EQ-0082,T-018,2024-04-07,Corrective,Low,Completed,11.77,10.47,494.19,475.0,969.19
MO-01148,N-01226,EQ-0060,T-028,2025-07-27,Corrective,Low,Open,6.58,11.24,210.59,895.0,1105.59
MO-01149,N-01227,EQ-0072,T-018,2025-04-06,Corrective,Medium,Completed,1.16,0.81,48.8,119.0,167.8
MO-01150,N-01228,EQ-0098,T-002,2025-02-18,Corrective,Medium,Completed,4.97,2.71,208.88,1380.0,1588.88
MO-01151,N-01229,EQ-0066,T-021,2026-02-27,Preventive,Low,Completed,1.72,0.0,72.1,0.0,72.1
MO-01152,N-01230,EQ-0005,T-008,2026-01-21,Corrective,Medium,Completed,2.22,7.76,122.29,130.0,252.29
MO-01153,N-01231,EQ-0089,T-016,2024-08-21,Preventive,Medium,Completed,0.5,0.0,27.5,0.0,27.5
MO-01154,N-01232,EQ-0066,T-002,2026-05-05,Corrective,High,Completed,7.94,1.43,333.55,95.0,428.55
MO-01155,N-01233,EQ-0091,T-012,2024-11-10,Preventive,Medium,Completed,5.77,0.0,184.62,300.0,484.62
MO-01156,N-01234,EQ-0044,T-018,2026-05-27,Corrective,Medium,Completed,4.26,2.84,178.76,0.0,178.76
MO-01157,N-01235,EQ-0096,T-010,2025-05-27,Preventive,Medium,Open,8.24,0.0,453.14,45.0,498.14
MO-01158,N-01236,EQ-0077,T-027,2024-01-24,Corrective,Medium,Closed,11.21,3.54,358.74,325.0,683.74
MO-01159,N-01237,EQ-0039,T-006,2026-03-23,Preventive,Medium,Completed,3.23,0.0,103.22,225.0,328.22
MO-01160,N-01238,EQ-0013,T-027,2024-09-16,Corrective,High,Completed,9.87,5.64,315.69,0.0,315.69
MO-01161,N-01239,EQ-0019,T-005,2025-06-16,Corrective,High,Completed,10.79,7.41,593.32,0.0,593.32
MO-01162,N-01240,EQ-0063,T-024,2026-04-14,Preventive,High,Completed,2.4,0.0,100.82,0.0,100.82
MO-01163,N-01241,EQ-0048,T-028,2024-07-17,Preventive,Medium,Completed,6.39,0.0,204.53,510.0,714.53
MO-01164,N-01242,EQ-0004,T-021,2024-02-14,Preventive,Medium,Completed,2.38,0.0,100.03,0.0,100.03
MO-01165,N-01243,EQ-0049,T-020,2026-02-09,Preventive,Low,Completed,12.36,0.0,679.78,530.0,1209.78
MO-01166,N-01244,EQ-0096,T-013,2025-05-31,Corrective,Medium,Completed,8.01,9.22,440.51,640.0,1080.51
MO-01167,N-01245,EQ-0073,T-009,2024-10-18,Corrective,High,Completed,6.72,7.6,369.36,444.0,813.36
MO-01168,N-01246,EQ-0065,T-010,2025-01-11,Corrective,High,Completed,11.83,4.96,650.69,796.0,1446.69
MO-01169,N-01247,EQ-0096,T-024,2025-01-18,Preventive,Medium,Completed,4.27,0.0,179.18,900.0,1079.18
MO-01170,N-01248,EQ-0004,T-028,2025-07-20,Preventive,Medium,Completed,5.07,0.0,162.28,420.0,582.28
MO-01171,N-01249,EQ-0041,T-021,2025-11-04,Preventive,High,Closed,8.5,0.0,357.11,590.0,947.11
MO-01172,N-01250,EQ-0035,T-025,2026-01-27,Preventive,Medium,Completed,11.96,0.0,382.85,36.0,418.85
MO-01173,N-01251,EQ-0001,T-014,2024-10-09,Preventive,Medium,Closed,4.31,0.0,137.81,0.0,137.81
MO-01174,N-01252,EQ-0037,T-023,2025-10-30,Preventive,Medium,Completed,3.69,0.0,202.89,0.0,202.89
MO-01175,N-01253,EQ-0018,T-015,2026-01-23,Corrective,Medium,Completed,15.61,4.99,858.69,0.0,858.69
MO-01176,N-01254,EQ-0068,T-024,2024-02-27,Preventive,High,Completed,10.4,0.0,436.73,0.0,436.73
MO-01177,N-01255,EQ-0006,T-018,2025-04-02,Corrective,Medium,Completed,14.55,10.21,611.13,0.0,611.13
MO-01178,N-01257,EQ-0098,T-003,2026-02-11,Corrective,Medium,Completed,6.32,4.31,265.32,0.0,265.32
MO-01179,N-01258,EQ-0069,T-013,2025-03-09,Preventive,Medium,Completed,3.02,0.0,166.35,0.0,166.35
MO-01180,N-01259,EQ-0004,T-028,2025-05-03,Corrective,Medium,Completed,8.46,0.68,270.7,0.0,270.7
MO-01181,N-01260,EQ-0098,T-015,2024-03-18,Corrective,Low,Completed,2.98,7.41,164.01,0.0,164.01
MO-01182,N-01261,EQ-0037,T-028,2026-05-26,Preventive,Low,Completed,2.52,0.0,80.74,2755.0,2835.74
MO-01183,N-01262,EQ-0009,T-024,2024-09-15,Corrective,Medium,Completed,1.41,10.8,59.39,0.0,59.39
MO-01184,N-01263,EQ-0018,T-015,2024-11-07,Corrective,Medium,Completed,1.92,1.54,105.64,0.0,105.64
MO-01185,N-01264,EQ-0051,T-004,2024-06-18,Corrective,Medium,Completed,4.13,2.9,227.25,2010.0,2237.25
MO-01186,N-01265,EQ-0012,T-009,2025-12-27,Preventive,Medium,Completed,2.61,0.0,143.75,900.0,1043.75
MO-01187,N-01266,EQ-0048,T-017,2024-07-24,Preventive,Medium,Completed,3.82,0.0,210.01,120.0,330.01
MO-01188,N-01267,EQ-0028,T-017,2025-05-16,Corrective,Low,Completed,0.5,7.6,27.5,450.0,477.5
MO-01189,N-01268,EQ-0018,T-005,2024-03-23,Corrective,Low,Closed,1.13,6.88,61.99,190.0,251.99
MO-01190,N-01269,EQ-0035,T-019,2025-12-11,Corrective,Low,Completed,3.16,5.05,173.8,235.0,408.8
MO-01191,N-01270,EQ-0066,T-003,2026-01-04,Preventive,Medium,Completed,3.94,0.0,165.6,600.0,765.6
MO-01192,N-01271,EQ-0073,T-028,2024-06-16,Preventive,Low,Completed,2.41,0.0,77.19,0.0,77.19
MO-01193,N-01272,EQ-0013,T-023,2025-11-28,Preventive,Medium,Open,1.56,0.0,85.77,450.0,535.77
MO-01194,N-01273,EQ-0043,T-012,2025-07-10,Preventive,Medium,Completed,8.19,0.0,261.97,130.0,391.97
MO-01195,N-01274,EQ-0024,T-016,2024-03-24,Preventive,Medium,Completed,3.4,0.0,186.98,190.0,376.98
MO-01196,N-01275,EQ-0073,T-020,2024-06-24,Corrective,Medium,Completed,0.61,1.71,33.65,0.0,33.65
MO-01197,N-01276,EQ-0072,T-024,2024-07-26,Preventive,Medium,Completed,4.75,0.0,199.43,148.0,347.43
MO-01198,N-01277,EQ-0020,T-019,2024-02-22,Preventive,Low,Completed,3.69,0.0,203.13,190.0,393.13
MO-01199,N-01278,EQ-0044,T-025,2025-05-01,Preventive,High,Completed,4.51,0.0,144.3,760.0,904.3
MO-01200,N-01279,EQ-0050,T-004,2026-05-11,Preventive,Medium,Completed,5.2,0.0,286.07,380.0,666.07
MO-01201,N-01281,EQ-0076,T-007,2024-03-11,Corrective,Medium,Completed,1.92,10.56,80.82,525.0,605.82
MO-01202,N-01283,EQ-0042,T-024,2025-01-17,Preventive,High,Completed,16.03,0.0,673.11,0.0,673.11
MO-01203,N-01285,EQ-0076,T-021,2025-11-18,Corrective,Medium,Closed,3.68,5.89,154.47,625.0,779.47
MO-01204,N-01286,EQ-0031,T-028,2025-03-02,Preventive,Medium,Closed,9.96,0.0,318.79,54.0,372.79
MO-01205,N-01287,EQ-0093,T-021,2025-01-01,Preventive,Medium,Closed,2.84,0.0,119.29,465.0,584.29
MO-01206,N-01289,EQ-0032,T-004,2025-12-09,Preventive,Medium,Completed,7.72,0.0,424.48,560.0,984.48
MO-01207,N-01290,EQ-0039,T-022,2025-01-01,Preventive,Low,Completed,9.24,0.0,295.58,420.0,715.58
MO-01208,N-01291,EQ-0075,T-022,2024-09-05,Preventive,Low,Completed,3.77,0.0,120.65,82.0,202.65
MO-01209,N-01292,EQ-0090,T-026,2025-02-25,Corrective,Medium,Closed,6.57,4.19,361.4,54.0,415.4
MO-01210,N-01293,EQ-0084,T-027,2026-01-18,Preventive,Low,Completed,2.02,0.0,64.55,2532.0,2596.55
MO-01211,N-01294,EQ-0039,T-030,2025-02-14,Preventive,Medium,Closed,3.54,0.0,194.95,0.0,194.95
MO-01212,N-01295,EQ-0089,T-002,2025-02-28,Corrective,Medium,Completed,3.1,1.58,130.05,260.0,390.05
MO-01213,N-01296,EQ-0054,T-014,2024-05-25,Corrective,High,Completed,9.0,2.08,288.02,0.0,288.02
MO-01214,N-01297,EQ-0006,T-024,2025-05-12,Corrective,Medium,Completed,6.16,5.42,258.86,1555.0,1813.86
MO-01215,N-01298,EQ-0006,T-017,2024-11-21,Preventive,Medium,Completed,5.64,0.0,310.47,495.0,805.47
MO-01216,N-01299,EQ-0085,T-011,2024-07-27,Preventive,Medium,Completed,11.0,0.0,352.15,480.0,832.15
MO-01217,N-01300,EQ-0079,T-030,2024-04-26,Preventive,Medium,Completed,3.23,0.0,177.81,390.0,567.81
MO-01218,N-01301,EQ-0092,T-016,2024-05-18,Corrective,Emergency,Completed,4.76,5.3,262.04,420.0,682.04
MO-01219,N-01302,EQ-0005,T-028,2025-05-08,Preventive,High,Completed,2.44,0.0,77.93,0.0,77.93
MO-01220,N-01303,EQ-0047,T-011,2026-01-24,Corrective,Medium,Completed,3.8,6.65,121.49,525.0,646.49
MO-01221,N-01304,EQ-0028,T-024,2025-09-06,Corrective,Medium,Completed,0.61,8.45,25.6,0.0,25.6
MO-01222,N-01305,EQ-0072,T-007,2025-12-10,Corrective,Medium,Completed,7.47,2.19,313.89,110.0,423.89
MO-01223,N-01306,EQ-0064,T-003,2024-06-13,Preventive,Medium,Completed,1.84,0.0,77.44,0.0,77.44
MO-01224,N-01307,EQ-0056,T-022,2025-03-24,Preventive,Medium,Completed,8.56,0.0,273.84,175.0,448.84
MO-01225,N-01308,EQ-0027,T-008,2025-09-14,Corrective,Low,Completed,1.17,10.69,64.4,2500.0,2564.4
MO-01226,N-01309,EQ-0039,T-010,2026-01-09,Corrective,Medium,Closed,12.61,4.59,693.28,36.0,729.28
MO-01227,N-01310,EQ-0002,T-016,2026-01-12,Corrective,Medium,Completed,0.88,4.25,48.34,0.0,48.34
MO-01228,N-01311,EQ-0033,T-012,2024-06-09,Corrective,Emergency,Open,9.36,5.98,299.41,36.0,335.41
MO-01229,N-01312,EQ-0081,T-004,2025-01-06,Preventive,Medium,Completed,9.05,0.0,497.83,240.0,737.83
MO-01230,N-01313,EQ-0037,T-020,2024-02-01,Corrective,Medium,Completed,2.76,7.99,151.56,130.0,281.56
MO-01231,N-01314,EQ-0041,T-019,2024-01-05,Corrective,High,Completed,11.2,4.67,615.85,170.0,785.85
MO-01232,N-01315,EQ-0035,T-007,2024-05-19,Corrective,Low,Completed,3.7,2.62,155.2,420.0,575.2
MO-01233,N-01316,EQ-0042,T-025,2025-07-04,Corrective,Low,Completed,11.3,9.97,361.53,260.0,621.53
MO-01234,N-01317,EQ-0045,T-006,2026-03-06,Corrective,High,Completed,5.04,21.89,161.31,3840.0,4001.31
MO-01235,N-01318,EQ-0080,T-021,2024-05-25,Preventive,High,Completed,4.97,0.0,208.68,206.0,414.68
MO-01236,N-01319,EQ-0056,T-017,2025-06-23,Preventive,Medium,Completed,2.62,0.0,143.85,2755.0,2898.85
MO-01237,N-01320,EQ-0007,T-003,2025-01-19,Corrective,High,Completed,2.92,14.89,122.55,36.0,158.55
MO-01238,N-01321,EQ-0046,T-003,2024-10-02,Corrective,Medium,Closed,4.85,6.25,203.79,135.0,338.79
MO-01239,N-01322,EQ-0094,T-014,2024-01-28,Preventive,High,Completed,1.37,0.0,43.84,350.0,393.84
MO-01240,N-01323,EQ-0053,T-003,2026-03-27,Corrective,Low,Completed,0.8,14.04,33.7,199.0,232.7
MO-01241,N-01324,EQ-0041,T-012,2025-11-04,Preventive,Medium,Completed,3.61,0.0,115.55,665.0,780.55
MO-01242,N-01325,EQ-0074,T-003,2024-04-28,Preventive,High,Completed,9.07,0.0,381.08,0.0,381.08
MO-01243,N-01326,EQ-0076,T-022,2024-03-05,Corrective,Medium,Completed,4.35,8.39,139.26,255.0,394.26
MO-01244,N-01327,EQ-0017,T-019,2024-11-04,Corrective,Medium,Completed,11.18,3.36,614.85,0.0,614.85
MO-01245,N-01328,EQ-0061,T-023,2026-01-11,Preventive,Medium,Completed,6.07,0.0,333.6,0.0,333.6
MO-01246,N-01329,EQ-0065,T-007,2026-05-14,Preventive,Medium,Open,2.45,0.0,103.08,210.0,313.08
MO-01247,N-01330,EQ-0001,T-008,2024-12-29,Corrective,Medium,Completed,6.83,8.16,375.38,0.0,375.38
MO-01248,N-01332,EQ-0005,T-017,2025-08-07,Preventive,Medium,Completed,5.35,0.0,294.13,0.0,294.13
MO-01249,N-01333,EQ-0019,T-005,2025-04-23,Corrective,Medium,Completed,6.62,1.25,364.32,0.0,364.32
MO-01250,N-01335,EQ-0080,T-010,2024-11-23,Corrective,Medium,Completed,5.98,5.17,328.97,655.0,983.97
MO-01251,N-01336,EQ-0024,T-017,2024-03-04,Corrective,Medium,Completed,7.94,6.78,436.94,369.0,805.94
MO-01252,N-01337,EQ-0097,T-029,2025-11-25,Preventive,Medium,Completed,5.48,0.0,301.19,3130.0,3431.19
MO-01253,N-01338,EQ-0014,T-015,2024-02-15,Corrective,Medium,Completed,2.46,0.71,135.08,630.0,765.08
MO-01254,N-01339,EQ-0055,T-002,2025-10-17,Preventive,Medium,Completed,4.41,0.0,185.05,0.0,185.05
MO-01255,N-01340,EQ-0019,T-003,2024-08-20,Preventive,Medium,Completed,4.05,0.0,170.13,0.0,170.13
MO-01256,N-01341,EQ-0090,T-010,2026-02-24,Preventive,High,Completed,8.09,0.0,445.14,2660.0,3105.14
MO-01257,N-01342,EQ-0058,T-028,2024-11-13,Corrective,Medium,Completed,4.02,9.96,128.75,0.0,128.75
MO-01258,N-01343,EQ-0053,T-007,2025-05-16,Preventive,Medium,Closed,1.85,0.0,77.5,0.0,77.5
MO-01259,N-01344,EQ-0024,T-001,2026-04-26,Preventive,Medium,Completed,1.9,0.0,104.74,280.0,384.74
MO-01260,N-01345,EQ-0001,T-030,2024-02-02,Preventive,Medium,Completed,2.04,0.0,112.38,345.0,457.38
MO-01261,N-01346,EQ-0023,T-001,2024-05-16,Corrective,Medium,Completed,8.45,5.1,464.91,185.0,649.91
MO-01262,N-01347,EQ-0014,T-030,2025-07-14,Preventive,Medium,Completed,3.36,0.0,184.82,165.0,349.82
MO-01263,N-01348,EQ-0065,T-029,2025-12-24,Preventive,Medium,Completed,6.35,0.0,349.37,210.0,559.37
MO-01264,N-01350,EQ-0014,T-024,2024-04-03,Corrective,Medium,Completed,13.72,1.01,576.34,0.0,576.34
MO-01265,N-01351,EQ-0093,T-004,2026-06-26,Preventive,High,Completed,1.13,0.0,62.26,0.0,62.26
MO-01266,N-01352,EQ-0008,T-019,2024-10-16,Corrective,High,Completed,2.43,1.94,133.84,0.0,133.84
MO-01267,N-01353,EQ-0026,T-010,2025-09-17,Preventive,Medium,Closed,5.6,0.0,308.22,525.0,833.22
MO-01268,N-01354,EQ-0075,T-002,2024-08-19,Corrective,Low,Completed,0.52,11.17,21.92,0.0,21.92
MO-01269,N-01355,EQ-0077,T-002,2024-10-06,Corrective,Medium,Closed,6.82,10.2,286.54,425.0,711.54
MO-01270,N-01356,EQ-0088,T-004,2024-03-19,Preventive,Medium,Closed,4.82,0.0,264.94,0.0,264.94
MO-01271,N-01357,EQ-0032,T-003,2025-01-02,Corrective,Medium,Completed,3.36,5.05,140.97,715.0,855.97
MO-01272,N-01358,EQ-0052,T-030,2024-05-18,Corrective,Medium,Completed,3.32,10.21,182.4,0.0,182.4
MO-01273,N-01359,EQ-0011,T-001,2024-07-10,Corrective,High,Completed,6.89,3.52,379.21,0.0,379.21
MO-01274,N-01360,EQ-0082,T-004,2024-11-09,Preventive,Medium,Completed,10.24,0.0,563.14,320.0,883.14
MO-01275,N-01361,EQ-0001,T-005,2024-01-14,Preventive,Medium,Closed,2.8,0.0,154.12,356.0,510.12
MO-01276,N-01362,EQ-0019,T-026,2025-11-24,Preventive,Medium,Completed,1.88,0.0,103.66,265.0,368.66
MO-01277,N-01364,EQ-0076,T-002,2026-02-06,Corrective,High,Completed,2.26,7.59,94.86,45.0,139.86
MO-01278,N-01365,EQ-0085,T-001,2025-06-06,Corrective,High,Completed,2.03,11.78,111.6,0.0,111.6
MO-01279,N-01366,EQ-0047,T-010,2026-04-10,Corrective,Medium,Closed,1.12,3.23,61.85,0.0,61.85
MO-01280,N-01367,EQ-0061,T-015,2025-02-02,Preventive,Medium,Completed,5.92,0.0,325.8,120.0,445.8
MO-01281,N-01368,EQ-0087,T-003,2025-02-06,Preventive,High,Completed,6.23,0.0,261.48,0.0,261.48
MO-01282,N-01369,EQ-0002,T-005,2025-01-15,Preventive,High,Completed,0.52,0.0,28.6,36.0,64.6
MO-01283,N-01370,EQ-0050,T-009,2024-04-02,Corrective,Medium,Completed,1.79,4.62,98.52,2671.0,2769.52
MO-01284,N-01371,EQ-0085,T-026,2026-02-06,Preventive,Medium,Completed,6.1,0.0,335.48,0.0,335.48
MO-01285,N-01372,EQ-0079,T-005,2026-06-17,Preventive,Medium,Completed,3.86,0.0,212.55,680.0,892.55
MO-01286,N-01373,EQ-0097,T-018,2024-04-18,Preventive,Medium,Completed,2.43,0.0,101.99,360.0,461.99
MO-01287,N-01374,EQ-0022,T-021,2025-10-19,Corrective,Medium,Completed,6.95,16.02,291.71,130.0,421.71
MO-01288,N-01375,EQ-0069,T-016,2024-11-28,Preventive,Medium,Completed,8.33,0.0,458.31,184.0,642.31
MO-01289,N-01376,EQ-0061,T-003,2025-11-14,Preventive,Medium,Completed,13.21,0.0,554.71,0.0,554.71
MO-01290,N-01377,EQ-0011,T-001,2026-06-13,Preventive,Low,Open,6.43,0.0,353.84,120.0,473.84
MO-01291,N-01378,EQ-0049,T-022,2025-06-15,Corrective,Medium,Completed,2.05,1.79,65.45,802.0,867.45
MO-01292,N-01379,EQ-0071,T-022,2025-06-21,Preventive,High,Completed,8.03,0.0,256.97,135.0,391.97
MO-01293,N-01380,EQ-0001,T-017,2025-04-07,Preventive,Low,Completed,2.63,0.0,144.46,600.0,744.46
MO-01294,N-01381,EQ-0045,T-001,2024-02-15,Corrective,Medium,Completed,12.16,4.29,669.01,0.0,669.01
MO-01295,N-01382,EQ-0029,T-005,2024-01-24,Preventive,Medium,Completed,5.0,0.0,274.75,280.0,554.75
MO-01296,N-01383,EQ-0019,T-010,2025-01-01,Preventive,Low,Open,7.27,0.0,399.98,600.0,999.98
MO-01297,N-01384,EQ-0079,T-013,2025-04-09,Corrective,High,Completed,9.14,1.73,502.72,0.0,502.72
MO-01298,N-01385,EQ-0003,T-020,2026-04-15,Corrective,High,Completed,3.4,6.01,187.26,490.0,677.26
MO-01299,N-01386,EQ-0023,T-016,2024-12-28,Preventive,Medium,Completed,5.59,0.0,307.19,0.0,307.19
MO-01300,N-01387,EQ-0026,T-018,2026-06-27,Corrective,High,Completed,19.93,1.16,837.07,390.0,1227.07
MO-01301,N-01388,EQ-0088,T-014,2026-01-26,Preventive,Low,Completed,5.09,0.0,162.79,255.0,417.79
MO-01302,N-01389,EQ-0086,T-014,2024-03-17,Preventive,High,Completed,4.59,0.0,146.89,0.0,146.89
MO-01303,N-01390,EQ-0046,T-013,2025-09-07,Preventive,Medium,Completed,5.66,0.0,311.46,0.0,311.46
MO-01304,N-01391,EQ-0085,T-024,2025-11-22,Corrective,Medium,Completed,1.92,5.85,80.77,360.0,440.77
MO-01305,N-01392,EQ-0036,T-004,2026-03-03,Preventive,Low,Completed,9.43,0.0,518.67,303.0,821.67
MO-01306,N-01393,EQ-0087,T-001,2024-11-10,Preventive,Medium,Completed,4.2,0.0,231.23,345.0,576.23
MO-01307,N-01394,EQ-0016,T-001,2026-06-24,Preventive,Medium,Closed,1.96,0.0,107.57,0.0,107.57
MO-01308,N-01396,EQ-0043,T-008,2024-08-11,Preventive,Medium,Completed,11.65,0.0,640.86,85.0,725.86
MO-01309,N-01397,EQ-0081,T-024,2025-03-08,Preventive,Low,Closed,3.95,0.0,165.71,360.0,525.71
MO-01310,N-01398,EQ-0097,T-026,2024-09-30,Corrective,Low,Completed,14.39,2.01,791.51,0.0,791.51
MO-01311,N-01399,EQ-0053,T-011,2026-01-31,Preventive,Medium,Completed,4.36,0.0,139.5,195.0,334.5
MO-01312,N-01400,EQ-0098,T-011,2025-09-01,Corrective,Low,Completed,3.84,1.14,122.74,1110.0,1232.74
MO-01313,N-01401,EQ-0035,T-022,2025-12-15,Corrective,Emergency,Completed,3.52,5.57,112.52,0.0,112.52
MO-01314,N-01402,EQ-0009,T-019,2026-02-16,Corrective,Medium,Completed,2.58,3.0,142.02,0.0,142.02
MO-01315,N-01403,EQ-0024,T-029,2025-03-03,Corrective,Medium,Closed,2.7,21.7,148.37,0.0,148.37
MO-01316,N-01404,EQ-0075,T-018,2024-12-27,Corrective,High,Completed,1.81,1.4,76.23,175.0,251.23
MO-01317,N-01405,EQ-0045,T-014,2026-06-30,Corrective,High,Completed,8.56,4.6,273.81,288.0,561.81
MO-01318,N-01406,EQ-0022,T-020,2025-08-18,Corrective,Medium,Completed,8.07,8.41,443.77,119.0,562.77
MO-01319,N-01407,EQ-0001,T-022,2024-02-16,Preventive,Low,Open,5.07,0.0,162.21,140.0,302.21
MO-01320,N-01408,EQ-0087,T-005,2024-07-04,Preventive,Medium,Completed,2.96,0.0,163.0,3835.0,3998.0
MO-01321,N-01409,EQ-0075,T-027,2025-06-09,Preventive,Medium,Completed,4.62,0.0,147.77,95.0,242.77
MO-01322,N-01410,EQ-0063,T-021,2024-10-10,Preventive,Medium,Completed,1.23,0.0,51.56,320.0,371.56
MO-01323,N-01411,EQ-0022,T-007,2025-07-22,Corrective,High,Completed,3.25,2.24,136.62,1020.0,1156.62
MO-01324,N-01412,EQ-0028,T-026,2025-03-22,Corrective,High,Completed,7.19,7.21,395.51,285.0,680.51
MO-01325,N-01413,EQ-0016,T-008,2024-11-21,Corrective,Medium,Completed,3.06,7.79,168.09,350.0,518.09
MO-01326,N-01414,EQ-0024,T-019,2026-04-16,Preventive,Medium,Completed,4.55,0.0,250.51,434.0,684.51
MO-01327,N-01415,EQ-0030,T-007,2024-09-15,Corrective,Medium,Completed,5.98,8.69,251.14,0.0,251.14
MO-01328,N-01416,EQ-0022,T-012,2024-06-07,Corrective,Medium,Completed,10.03,8.7,320.93,705.0,1025.93
MO-01329,N-01417,EQ-0034,T-005,2024-06-07,Corrective,Medium,Completed,2.01,3.23,110.8,1245.0,1355.8
MO-01330,N-01418,EQ-0091,T-008,2026-02-06,Corrective,High,Completed,1.89,13.37,103.91,589.0,692.91
MO-01331,N-01419,EQ-0069,T-015,2025-11-01,Preventive,Medium,Completed,6.28,0.0,345.5,148.0,493.5
MO-01332,N-01420,EQ-0045,T-023,2025-12-11,Preventive,Medium,Completed,7.44,0.0,409.45,516.0,925.45
MO-01333,N-01421,EQ-0064,T-016,2025-12-16,Preventive,Medium,Completed,1.51,0.0,83.22,0.0,83.22
MO-01334,N-01422,EQ-0096,T-020,2025-11-27,Preventive,Medium,Closed,7.08,0.0,389.51,420.0,809.51
MO-01335,N-01423,EQ-0076,T-009,2025-10-05,Corrective,Emergency,Open,3.37,0.59,185.3,320.0,505.3
MO-01336,N-01425,EQ-0030,T-001,2025-08-04,Corrective,Medium,Completed,2.74,10.71,150.82,0.0,150.82
MO-01337,N-01426,EQ-0055,T-021,2025-07-23,Preventive,Medium,Completed,8.77,0.0,368.22,785.0,1153.22
MO-01338,N-01427,EQ-0046,T-020,2026-06-22,Preventive,Low,Completed,3.74,0.0,205.93,0.0,205.93
MO-01339,N-01428,EQ-0092,T-002,2026-05-05,Corrective,Low,Completed,0.5,5.32,21.0,0.0,21.0
MO-01340,N-01429,EQ-0010,T-011,2024-04-30,Preventive,Low,Completed,7.09,0.0,226.79,0.0,226.79
MO-01341,N-01430,EQ-0005,T-025,2025-08-16,Preventive,High,Completed,2.26,0.0,72.41,0.0,72.41
MO-01342,N-01432,EQ-0091,T-022,2024-07-25,Preventive,High,Closed,4.58,0.0,146.64,195.0,341.64
MO-01343,N-01433,EQ-0078,T-014,2024-10-22,Preventive,Medium,Completed,5.34,0.0,170.79,36.0,206.79
MO-01344,N-01434,EQ-0018,T-025,2025-05-04,Corrective,Medium,Completed,3.27,6.56,104.71,545.0,649.71
MO-01345,N-01435,EQ-0079,T-011,2024-06-27,Corrective,Low,Completed,12.84,9.15,410.72,0.0,410.72
MO-01346,N-01436,EQ-0027,T-009,2026-02-20,Corrective,Medium,Completed,1.23,5.84,67.55,565.0,632.55
MO-01347,N-01437,EQ-0011,T-009,2025-07-21,Corrective,Medium,Completed,2.71,3.57,149.03,541.0,690.03
MO-01348,N-01438,EQ-0065,T-024,2026-06-16,Preventive,High,Completed,5.81,0.0,244.08,0.0,244.08
MO-01349,N-01440,EQ-0030,T-024,2024-07-29,Preventive,High,Completed,5.16,0.0,216.72,135.0,351.72
MO-01350,N-01441,EQ-0050,T-009,2025-11-12,Preventive,Medium,Completed,9.14,0.0,502.57,0.0,502.57
MO-01351,N-01442,EQ-0072,T-010,2026-05-02,Preventive,Medium,Completed,1.62,0.0,89.08,520.0,609.08
MO-01352,N-01444,EQ-0042,T-002,2024-07-21,Preventive,Low,Completed,9.64,0.0,404.89,225.0,629.89
